Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6w4hpdbqt_ZINC000000003642conf9,-6.3,6.233,3.192
6w4hpdbqt_ZINC000000008667conf1,-7.7,0.0,0.0
6w4hpdbqt_ZINC000000008667conf1,-6.7,20.961,17.213
6w4hpdbqt_ZINC000000008667conf1,-6.6,12.157,10.669
6w4hpdbqt_ZINC000000008667conf1,-6.6,14.728,11.869
6w4hpdbqt_ZINC000000008667conf1,-6.6,13.968,12.269
6w4hpdbqt_ZINC000000008667conf1,-6.5,12.998,11.923
6w4hpdbqt_ZINC000000008667conf1,-6.5,13.344,11.725
6w4hpdbqt_ZINC000000008667conf1,-6.5,12.42,11.576
6w4hpdbqt_ZINC000000008667conf1,-6.5,36.643,35.574
6w4hpdbqt_ZINC000000008667conf2,-7.7,0.0,0.0
6w4hpdbqt_ZINC000000008667conf2,-6.9,20.161,16.836
6w4hpdbqt_ZINC000000008667conf2,-6.8,13.275,11.603
6w4hpdbqt_ZINC000000008667conf2,-6.7,21.028,17.378
6w4hpdbqt_ZINC000000008667conf2,-6.6,12.238,10.736
6w4hpdbqt_ZINC000000008667conf2,-6.6,3.04,2.509
6w4hpdbqt_ZINC000000008667conf2,-6.6,13.88,12.065
6w4hpdbqt_ZINC000000008667conf2,-6.5,13.015,11.934
6w4hpdbqt_ZINC000000008667conf2,-6.4,6.204,3.853
6w4hpdbqt_ZINC000000008667conf3,-8.0,0.0,0.0
6w4hpdbqt_ZINC000000008667conf3,-7.8,16.395,14.696
6w4hpdbqt_ZINC000000008667conf3,-7.6,17.069,13.529
6w4hpdbqt_ZINC000000008667conf3,-7.3,29.46,27.237
6w4hpdbqt_ZINC000000008667conf3,-7.1,8.159,6.611
6w4hpdbqt_ZINC000000008667conf3,-7.0,16.721,15.102
6w4hpdbqt_ZINC000000008667conf3,-6.9,28.264,25.862
6w4hpdbqt_ZINC000000008667conf3,-6.8,15.966,14.567
6w4hpdbqt_ZINC000000008667conf3,-6.8,28.587,26.155
6w4hpdbqt_ZINC000000008667conf4,-7.7,0.0,0.0
6w4hpdbqt_ZINC000000008667conf4,-7.4,13.328,11.938
6w4hpdbqt_ZINC000000008667conf4,-7.3,14.232,12.886
6w4hpdbqt_ZINC000000008667conf4,-7.3,13.388,11.976
6w4hpdbqt_ZINC000000008667conf4,-6.8,13.338,11.586
6w4hpdbqt_ZINC000000008667conf4,-6.8,20.703,17.011
6w4hpdbqt_ZINC000000008667conf4,-6.7,21.047,17.403
6w4hpdbqt_ZINC000000008667conf4,-6.6,12.238,10.722
6w4hpdbqt_ZINC000000008667conf4,-6.6,13.012,11.974
6w4hpdbqt_ZINC000000008667conf5,-8.0,0.0,0.0
6w4hpdbqt_ZINC000000008667conf5,-7.9,16.396,14.944
6w4hpdbqt_ZINC000000008667conf5,-7.5,16.172,13.444
6w4hpdbqt_ZINC000000008667conf5,-7.4,17.114,13.557
6w4hpdbqt_ZINC000000008667conf5,-6.9,8.655,7.611
6w4hpdbqt_ZINC000000008667conf5,-6.8,28.285,25.976
6w4hpdbqt_ZINC000000008667conf5,-6.8,10.184,8.396
6w4hpdbqt_ZINC000000008667conf5,-6.8,29.445,27.196
6w4hpdbqt_ZINC000000008667conf5,-6.7,17.134,15.458
6w4hpdbqt_ZINC000000008667conf6,-7.8,0.0,0.0
6w4hpdbqt_ZINC000000008667conf6,-7.3,21.801,17.857
6w4hpdbqt_ZINC000000008667conf6,-7.0,20.24,17.0
6w4hpdbqt_ZINC000000008667conf6,-6.8,13.118,11.438
6w4hpdbqt_ZINC000000008667conf6,-6.7,21.187,17.475
6w4hpdbqt_ZINC000000008667conf6,-6.6,2.314,1.841
6w4hpdbqt_ZINC000000008667conf6,-6.5,36.622,35.621
6w4hpdbqt_ZINC000000008667conf6,-6.5,12.266,10.593
6w4hpdbqt_ZINC000000008667conf6,-6.5,20.612,17.359
6w4hpdbqt_ZINC000000008667conf7,-7.8,0.0,0.0
6w4hpdbqt_ZINC000000008667conf7,-7.1,16.365,14.384
6w4hpdbqt_ZINC000000008667conf7,-6.8,32.518,30.524
6w4hpdbqt_ZINC000000008667conf7,-6.7,13.312,11.714
6w4hpdbqt_ZINC000000008667conf7,-6.6,20.874,17.295
6w4hpdbqt_ZINC000000008667conf7,-6.5,13.12,12.077
6w4hpdbqt_ZINC000000008667conf7,-6.5,12.415,10.86
6w4hpdbqt_ZINC000000008667conf7,-6.5,13.864,12.042
6w4hpdbqt_ZINC000000008667conf7,-6.4,36.681,35.591
6w4hpdbqt_ZINC000000008667conf8,-7.7,0.0,0.0
6w4hpdbqt_ZINC000000008667conf8,-7.3,16.387,14.44
6w4hpdbqt_ZINC000000008667conf8,-7.0,21.368,17.575
6w4hpdbqt_ZINC000000008667conf8,-6.9,20.131,16.809
6w4hpdbqt_ZINC000000008667conf8,-6.7,20.294,16.949
6w4hpdbqt_ZINC000000008667conf8,-6.7,20.919,17.373
6w4hpdbqt_ZINC000000008667conf8,-6.5,14.972,12.072
6w4hpdbqt_ZINC000000008667conf8,-6.5,13.953,12.149
6w4hpdbqt_ZINC000000008667conf8,-6.5,36.544,35.451
6w4hpdbqt_ZINC000000008667conf9,-7.8,0.0,0.0
6w4hpdbqt_ZINC000000008667conf9,-7.4,13.47,12.523
6w4hpdbqt_ZINC000000008667conf9,-7.2,14.139,12.729
6w4hpdbqt_ZINC000000008667conf9,-7.1,21.629,17.778
6w4hpdbqt_ZINC000000008667conf9,-6.9,20.265,16.92
6w4hpdbqt_ZINC000000008667conf9,-6.7,13.16,11.563
6w4hpdbqt_ZINC000000008667conf9,-6.7,20.212,16.312
6w4hpdbqt_ZINC000000008667conf9,-6.7,20.844,17.291
6w4hpdbqt_ZINC000000008667conf9,-6.6,14.513,10.944
6w4hpdbqt_ZINC000000010164conf1,-5.7,0.0,0.0
6w4hpdbqt_ZINC000000010164conf1,-5.3,32.438,31.47
6w4hpdbqt_ZINC000000010164conf1,-5.2,4.254,2.47
6w4hpdbqt_ZINC000000010164conf1,-5.1,37.911,36.709
6w4hpdbqt_ZINC000000010164conf1,-5.1,3.882,2.311
6w4hpdbqt_ZINC000000010164conf1,-5.0,38.584,37.492
6w4hpdbqt_ZINC000000010164conf1,-4.9,32.057,30.695
6w4hpdbqt_ZINC000000010164conf1,-4.8,37.692,36.558
6w4hpdbqt_ZINC000000010164conf1,-4.8,32.782,31.272
6w4hpdbqt_ZINC000000010164conf2,-5.9,0.0,0.0
6w4hpdbqt_ZINC000000010164conf2,-5.7,36.878,35.827
6w4hpdbqt_ZINC000000010164conf2,-5.3,36.746,35.365
6w4hpdbqt_ZINC000000010164conf2,-5.3,41.283,39.187
6w4hpdbqt_ZINC000000010164conf2,-5.3,36.444,34.832
6w4hpdbqt_ZINC000000010164conf2,-5.2,36.706,35.146
6w4hpdbqt_ZINC000000010164conf2,-5.0,36.748,35.45
6w4hpdbqt_ZINC000000010164conf2,-5.0,12.727,11.156
6w4hpdbqt_ZINC000000010164conf2,-4.9,41.054,39.569
6w4hpdbqt_ZINC000000010164conf3,-5.7,0.0,0.0
6w4hpdbqt_ZINC000000010164conf3,-5.7,36.601,35.555
6w4hpdbqt_ZINC000000010164conf3,-5.5,4.196,2.266
6w4hpdbqt_ZINC000000010164conf3,-5.5,38.038,37.135
6w4hpdbqt_ZINC000000010164conf3,-5.3,37.584,36.766
6w4hpdbqt_ZINC000000010164conf3,-5.2,37.098,36.033
6w4hpdbqt_ZINC000000010164conf3,-5.2,32.614,31.693
6w4hpdbqt_ZINC000000010164conf3,-5.1,37.246,36.235
6w4hpdbqt_ZINC000000010164conf3,-5.1,37.391,36.485
6w4hpdbqt_ZINC000000010164conf4,-5.7,0.0,0.0
6w4hpdbqt_ZINC000000010164conf4,-5.7,36.608,35.533
6w4hpdbqt_ZINC000000010164conf4,-5.5,37.074,36.043
6w4hpdbqt_ZINC000000010164conf4,-5.5,12.768,11.56
6w4hpdbqt_ZINC000000010164conf4,-5.5,12.99,11.513
6w4hpdbqt_ZINC000000010164conf4,-5.2,13.16,11.679
6w4hpdbqt_ZINC000000010164conf4,-5.1,41.228,39.544
6w4hpdbqt_ZINC000000010164conf4,-5.1,13.525,12.084
6w4hpdbqt_ZINC000000010164conf4,-5.1,3.82,2.353
6w4hpdbqt_ZINC000000015515conf1,-7.5,0.0,0.0
6w4hpdbqt_ZINC000000015515conf1,-7.3,16.982,15.384
6w4hpdbqt_ZINC000000015515conf1,-7.3,4.446,2.625
6w4hpdbqt_ZINC000000015515conf1,-7.1,4.157,1.493
6w4hpdbqt_ZINC000000015515conf1,-6.9,5.581,3.016
6w4hpdbqt_ZINC000000015515conf1,-6.9,5.792,3.134
6w4hpdbqt_ZINC000000015515conf1,-6.9,1.743,1.272
6w4hpdbqt_ZINC000000015515conf1,-6.8,1.59,1.266
6w4hpdbqt_ZINC000000015515conf1,-6.8,16.987,15.287
6w4hpdbqt_ZINC000000015515conf10,-7.4,0.0,0.0
6w4hpdbqt_ZINC000000015515conf10,-7.3,14.111,12.735
6w4hpdbqt_ZINC000000015515conf10,-7.2,5.594,3.421
6w4hpdbqt_ZINC000000015515conf10,-7.1,13.045,12.413
6w4hpdbqt_ZINC000000015515conf10,-7.1,5.134,2.672
6w4hpdbqt_ZINC000000015515conf10,-7.0,13.733,12.58
6w4hpdbqt_ZINC000000015515conf10,-6.8,13.6,12.916
6w4hpdbqt_ZINC000000015515conf10,-6.7,12.903,11.98
6w4hpdbqt_ZINC000000015515conf10,-6.6,13.271,12.315
6w4hpdbqt_ZINC000000015515conf11,-7.4,0.0,0.0
6w4hpdbqt_ZINC000000015515conf11,-7.3,6.679,3.217
6w4hpdbqt_ZINC000000015515conf11,-7.3,6.296,3.564
6w4hpdbqt_ZINC000000015515conf11,-6.9,5.639,2.63
6w4hpdbqt_ZINC000000015515conf11,-6.8,6.387,3.532
6w4hpdbqt_ZINC000000015515conf11,-6.6,7.044,3.557
6w4hpdbqt_ZINC000000015515conf11,-6.4,4.588,2.694
6w4hpdbqt_ZINC000000015515conf11,-6.4,31.001,28.667
6w4hpdbqt_ZINC000000015515conf11,-6.4,31.624,29.108
6w4hpdbqt_ZINC000000015515conf12,-7.5,0.0,0.0
6w4hpdbqt_ZINC000000015515conf12,-7.3,6.693,3.225
6w4hpdbqt_ZINC000000015515conf12,-7.3,6.212,3.554
6w4hpdbqt_ZINC000000015515conf12,-7.0,14.742,13.338
6w4hpdbqt_ZINC000000015515conf12,-6.9,6.852,3.56
6w4hpdbqt_ZINC000000015515conf12,-6.9,6.16,3.221
6w4hpdbqt_ZINC000000015515conf12,-6.4,18.116,16.673
6w4hpdbqt_ZINC000000015515conf12,-6.4,33.232,30.849
6w4hpdbqt_ZINC000000015515conf12,-6.4,30.884,28.595
6w4hpdbqt_ZINC000000015515conf13,-7.7,0.0,0.0
6w4hpdbqt_ZINC000000015515conf13,-7.6,13.498,12.662
6w4hpdbqt_ZINC000000015515conf13,-7.6,6.444,3.492
6w4hpdbqt_ZINC000000015515conf13,-7.2,3.896,1.695
6w4hpdbqt_ZINC000000015515conf13,-7.1,14.396,12.977
6w4hpdbqt_ZINC000000015515conf13,-7.1,13.948,12.802
6w4hpdbqt_ZINC000000015515conf13,-6.9,3.193,2.082
6w4hpdbqt_ZINC000000015515conf13,-6.9,13.562,11.661
6w4hpdbqt_ZINC000000015515conf13,-6.8,2.57,2.027
6w4hpdbqt_ZINC000000015515conf2,-7.6,0.0,0.0
6w4hpdbqt_ZINC000000015515conf2,-7.5,13.339,12.68
6w4hpdbqt_ZINC000000015515conf2,-7.4,13.345,12.713
6w4hpdbqt_ZINC000000015515conf2,-7.3,14.356,13.097
6w4hpdbqt_ZINC000000015515conf2,-7.1,13.293,12.364
6w4hpdbqt_ZINC000000015515conf2,-7.1,14.502,13.408
6w4hpdbqt_ZINC000000015515conf2,-7.1,5.731,2.879
6w4hpdbqt_ZINC000000015515conf2,-6.9,14.187,12.874
6w4hpdbqt_ZINC000000015515conf2,-6.9,41.924,39.644
6w4hpdbqt_ZINC000000015515conf3,-7.5,0.0,0.0
6w4hpdbqt_ZINC000000015515conf3,-7.3,4.601,3.209
6w4hpdbqt_ZINC000000015515conf3,-7.3,6.246,3.505
6w4hpdbqt_ZINC000000015515conf3,-7.2,2.048,1.479
6w4hpdbqt_ZINC000000015515conf3,-7.1,3.58,1.507
6w4hpdbqt_ZINC000000015515conf3,-6.9,5.523,2.878
6w4hpdbqt_ZINC000000015515conf3,-6.9,6.459,3.419
6w4hpdbqt_ZINC000000015515conf3,-6.9,16.276,14.073
6w4hpdbqt_ZINC000000015515conf3,-6.8,4.304,1.994
6w4hpdbqt_ZINC000000015515conf4,-7.7,0.0,0.0
6w4hpdbqt_ZINC000000015515conf4,-7.6,6.238,3.531
6w4hpdbqt_ZINC000000015515conf4,-7.4,13.185,12.33
6w4hpdbqt_ZINC000000015515conf4,-7.1,3.931,1.564
6w4hpdbqt_ZINC000000015515conf4,-7.0,4.884,3.392
6w4hpdbqt_ZINC000000015515conf4,-6.8,2.633,1.845
6w4hpdbqt_ZINC000000015515conf4,-6.8,2.654,2.217
6w4hpdbqt_ZINC000000015515conf4,-6.6,2.033,1.543
6w4hpdbqt_ZINC000000015515conf4,-6.5,7.407,3.964
6w4hpdbqt_ZINC000000015515conf5,-7.5,0.0,0.0
6w4hpdbqt_ZINC000000015515conf5,-7.3,2.085,1.617
6w4hpdbqt_ZINC000000015515conf5,-7.3,6.244,3.474
6w4hpdbqt_ZINC000000015515conf5,-7.1,4.509,3.051
6w4hpdbqt_ZINC000000015515conf5,-7.0,3.739,1.592
6w4hpdbqt_ZINC000000015515conf5,-7.0,14.026,12.817
6w4hpdbqt_ZINC000000015515conf5,-6.9,2.47,1.578
6w4hpdbqt_ZINC000000015515conf5,-6.9,3.073,2.039
6w4hpdbqt_ZINC000000015515conf5,-6.8,6.116,3.3
6w4hpdbqt_ZINC000000015515conf6,-7.5,0.0,0.0
6w4hpdbqt_ZINC000000015515conf6,-7.5,2.247,1.619
6w4hpdbqt_ZINC000000015515conf6,-7.3,4.584,3.203
6w4hpdbqt_ZINC000000015515conf6,-7.2,6.232,3.464
6w4hpdbqt_ZINC000000015515conf6,-7.1,14.104,12.797
6w4hpdbqt_ZINC000000015515conf6,-6.8,17.037,14.855
6w4hpdbqt_ZINC000000015515conf6,-6.8,31.477,28.95
6w4hpdbqt_ZINC000000015515conf6,-6.7,3.275,2.801
6w4hpdbqt_ZINC000000015515conf6,-6.7,14.183,13.007
6w4hpdbqt_ZINC000000015515conf7,-7.5,0.0,0.0
6w4hpdbqt_ZINC000000015515conf7,-7.5,17.138,15.3
6w4hpdbqt_ZINC000000015515conf7,-7.3,6.691,3.227
6w4hpdbqt_ZINC000000015515conf7,-7.2,6.397,3.536
6w4hpdbqt_ZINC000000015515conf7,-7.0,2.259,1.576
6w4hpdbqt_ZINC000000015515conf7,-6.9,6.127,3.162
6w4hpdbqt_ZINC000000015515conf7,-6.8,6.538,3.559
6w4hpdbqt_ZINC000000015515conf7,-6.4,2.089,1.604
6w4hpdbqt_ZINC000000015515conf7,-6.4,30.74,28.477
6w4hpdbqt_ZINC000000015515conf8,-7.4,0.0,0.0
6w4hpdbqt_ZINC000000015515conf8,-7.3,4.41,2.539
6w4hpdbqt_ZINC000000015515conf8,-7.3,5.759,3.234
6w4hpdbqt_ZINC000000015515conf8,-7.0,4.315,1.646
6w4hpdbqt_ZINC000000015515conf8,-7.0,2.638,1.955
6w4hpdbqt_ZINC000000015515conf8,-6.9,2.408,1.708
6w4hpdbqt_ZINC000000015515conf8,-6.7,31.537,28.98
6w4hpdbqt_ZINC000000015515conf8,-6.6,6.235,3.348
6w4hpdbqt_ZINC000000015515conf8,-6.5,19.487,16.892
6w4hpdbqt_ZINC000000015515conf9,-7.6,0.0,0.0
6w4hpdbqt_ZINC000000015515conf9,-7.6,6.591,3.217
6w4hpdbqt_ZINC000000015515conf9,-7.4,6.285,3.646
6w4hpdbqt_ZINC000000015515conf9,-7.3,4.061,3.119
6w4hpdbqt_ZINC000000015515conf9,-7.3,5.993,3.986
6w4hpdbqt_ZINC000000015515conf9,-7.2,2.484,1.997
6w4hpdbqt_ZINC000000015515conf9,-7.1,6.673,3.363
6w4hpdbqt_ZINC000000015515conf9,-7.1,5.342,2.076
6w4hpdbqt_ZINC000000015515conf9,-7.0,17.158,15.805
6w4hpdbqt_ZINC000000020237conf1,-5.8,0.0,0.0
6w4hpdbqt_ZINC000000020237conf1,-5.8,2.661,1.683
6w4hpdbqt_ZINC000000020237conf1,-5.7,5.495,2.409
6w4hpdbqt_ZINC000000020237conf1,-5.7,5.463,2.38
6w4hpdbqt_ZINC000000020237conf1,-5.7,11.146,9.485
6w4hpdbqt_ZINC000000020237conf1,-5.7,11.292,9.516
6w4hpdbqt_ZINC000000020237conf1,-5.7,2.881,1.364
6w4hpdbqt_ZINC000000020237conf1,-5.7,11.556,9.76
6w4hpdbqt_ZINC000000020237conf1,-5.6,5.897,1.864
6w4hpdbqt_ZINC000000020237conf2,-6.5,0.0,0.0
6w4hpdbqt_ZINC000000020237conf2,-6.4,2.125,0.313
6w4hpdbqt_ZINC000000020237conf2,-6.4,16.791,13.046
6w4hpdbqt_ZINC000000020237conf2,-6.2,16.772,13.081
6w4hpdbqt_ZINC000000020237conf2,-6.1,2.4,1.59
6w4hpdbqt_ZINC000000020237conf2,-6.1,3.163,1.768
6w4hpdbqt_ZINC000000020237conf2,-6.0,13.762,12.545
6w4hpdbqt_ZINC000000020237conf2,-6.0,13.808,12.609
6w4hpdbqt_ZINC000000020237conf2,-5.8,13.733,12.575
6w4hpdbqt_ZINC000000020237conf3,-6.0,0.0,0.0
6w4hpdbqt_ZINC000000020237conf3,-5.8,5.792,1.574
6w4hpdbqt_ZINC000000020237conf3,-5.7,2.357,1.529
6w4hpdbqt_ZINC000000020237conf3,-5.7,5.511,1.569
6w4hpdbqt_ZINC000000020237conf3,-5.7,12.587,10.008
6w4hpdbqt_ZINC000000020237conf3,-5.6,12.726,9.931
6w4hpdbqt_ZINC000000020237conf3,-5.6,2.218,0.731
6w4hpdbqt_ZINC000000020237conf3,-5.5,11.895,9.944
6w4hpdbqt_ZINC000000020237conf3,-5.4,29.684,27.406
6w4hpdbqt_ZINC000000020237conf4,-6.5,0.0,0.0
6w4hpdbqt_ZINC000000020237conf4,-6.5,2.116,0.142
6w4hpdbqt_ZINC000000020237conf4,-6.2,3.392,2.08
6w4hpdbqt_ZINC000000020237conf4,-6.1,2.708,2.068
6w4hpdbqt_ZINC000000020237conf4,-6.0,13.699,12.512
6w4hpdbqt_ZINC000000020237conf4,-5.9,15.546,14.065
6w4hpdbqt_ZINC000000020237conf4,-5.9,15.362,14.058
6w4hpdbqt_ZINC000000020237conf4,-5.9,13.716,12.377
6w4hpdbqt_ZINC000000020237conf4,-5.8,14.149,13.11
6w4hpdbqt_ZINC000000020237conf5,-6.0,0.0,0.0
6w4hpdbqt_ZINC000000020237conf5,-5.9,2.658,1.067
6w4hpdbqt_ZINC000000020237conf5,-5.8,6.374,1.8
6w4hpdbqt_ZINC000000020237conf5,-5.8,2.17,0.504
6w4hpdbqt_ZINC000000020237conf5,-5.8,15.262,12.954
6w4hpdbqt_ZINC000000020237conf5,-5.7,12.357,9.418
6w4hpdbqt_ZINC000000020237conf5,-5.7,12.547,10.031
6w4hpdbqt_ZINC000000020237conf5,-5.7,5.54,1.582
6w4hpdbqt_ZINC000000020237conf5,-5.7,5.845,1.644
6w4hpdbqt_ZINC000000020237conf6,-6.5,0.0,0.0
6w4hpdbqt_ZINC000000020237conf6,-5.8,10.819,8.938
6w4hpdbqt_ZINC000000020237conf6,-5.8,11.007,8.967
6w4hpdbqt_ZINC000000020237conf6,-5.7,11.489,9.334
6w4hpdbqt_ZINC000000020237conf6,-5.6,16.797,14.306
6w4hpdbqt_ZINC000000020237conf6,-5.5,11.327,9.366
6w4hpdbqt_ZINC000000020237conf6,-5.5,17.086,14.958
6w4hpdbqt_ZINC000000020237conf6,-5.5,27.783,26.249
6w4hpdbqt_ZINC000000020237conf6,-5.4,27.42,25.872
6w4hpdbqt_ZINC000000020237conf7,-5.9,0.0,0.0
6w4hpdbqt_ZINC000000020237conf7,-5.9,1.94,1.18
6w4hpdbqt_ZINC000000020237conf7,-5.8,12.242,9.311
6w4hpdbqt_ZINC000000020237conf7,-5.8,12.424,9.711
6w4hpdbqt_ZINC000000020237conf7,-5.8,6.365,1.881
6w4hpdbqt_ZINC000000020237conf7,-5.8,5.782,1.593
6w4hpdbqt_ZINC000000020237conf7,-5.7,2.302,0.969
6w4hpdbqt_ZINC000000020237conf7,-5.7,12.667,10.076
6w4hpdbqt_ZINC000000020237conf7,-5.6,12.767,9.946
6w4hpdbqt_ZINC000000020237conf8,-6.0,0.0,0.0
6w4hpdbqt_ZINC000000020237conf8,-6.0,15.797,13.642
6w4hpdbqt_ZINC000000020237conf8,-5.9,9.751,8.317
6w4hpdbqt_ZINC000000020237conf8,-5.9,15.266,13.314
6w4hpdbqt_ZINC000000020237conf8,-5.9,9.76,8.28
6w4hpdbqt_ZINC000000020237conf8,-5.8,10.52,9.001
6w4hpdbqt_ZINC000000020237conf8,-5.8,16.314,14.025
6w4hpdbqt_ZINC000000020237conf8,-5.7,10.569,8.984
6w4hpdbqt_ZINC000000020237conf8,-5.7,16.471,14.134
6w4hpdbqt_ZINC000000020237conf9,-6.0,0.0,0.0
6w4hpdbqt_ZINC000000020237conf9,-5.9,2.117,0.137
6w4hpdbqt_ZINC000000020237conf9,-5.9,2.648,1.065
6w4hpdbqt_ZINC000000020237conf9,-5.8,12.364,9.431
6w4hpdbqt_ZINC000000020237conf9,-5.7,12.569,9.942
6w4hpdbqt_ZINC000000020237conf9,-5.7,5.583,1.627
6w4hpdbqt_ZINC000000020237conf9,-5.7,2.312,1.485
6w4hpdbqt_ZINC000000020237conf9,-5.7,12.288,9.52
6w4hpdbqt_ZINC000000020237conf9,-5.7,5.997,1.779
6w4hpdbqt_ZINC000000020259conf1,-5.9,0.0,0.0
6w4hpdbqt_ZINC000000020259conf1,-5.9,12.774,11.757
6w4hpdbqt_ZINC000000020259conf1,-5.6,15.119,12.59
6w4hpdbqt_ZINC000000020259conf1,-5.6,35.516,34.412
6w4hpdbqt_ZINC000000020259conf1,-5.5,36.13,35.079
6w4hpdbqt_ZINC000000020259conf1,-5.5,4.936,3.49
6w4hpdbqt_ZINC000000020259conf1,-5.3,40.293,39.299
6w4hpdbqt_ZINC000000020259conf1,-5.3,13.862,12.913
6w4hpdbqt_ZINC000000020259conf1,-5.1,39.956,38.835
6w4hpdbqt_ZINC000000020259conf2,-5.9,0.0,0.0
6w4hpdbqt_ZINC000000020259conf2,-5.9,12.803,11.811
6w4hpdbqt_ZINC000000020259conf2,-5.6,35.504,34.387
6w4hpdbqt_ZINC000000020259conf2,-5.5,36.094,35.038
6w4hpdbqt_ZINC000000020259conf2,-5.3,14.014,13.088
6w4hpdbqt_ZINC000000020259conf2,-5.2,13.753,12.721
6w4hpdbqt_ZINC000000020259conf2,-5.2,15.217,13.419
6w4hpdbqt_ZINC000000020259conf2,-5.1,14.928,13.782
6w4hpdbqt_ZINC000000020259conf2,-4.9,12.387,11.699
6w4hpdbqt_ZINC000000020259conf3,-6.0,0.0,0.0
6w4hpdbqt_ZINC000000020259conf3,-5.9,12.889,11.886
6w4hpdbqt_ZINC000000020259conf3,-5.8,1.904,1.21
6w4hpdbqt_ZINC000000020259conf3,-5.8,37.534,36.516
6w4hpdbqt_ZINC000000020259conf3,-5.7,12.515,11.453
6w4hpdbqt_ZINC000000020259conf3,-5.7,12.109,11.186
6w4hpdbqt_ZINC000000020259conf3,-5.6,35.98,35.196
6w4hpdbqt_ZINC000000020259conf3,-5.5,36.457,35.462
6w4hpdbqt_ZINC000000020259conf3,-5.5,16.991,15.312
6w4hpdbqt_ZINC000000020259conf4,-6.0,0.0,0.0
6w4hpdbqt_ZINC000000020259conf4,-5.8,37.549,36.434
6w4hpdbqt_ZINC000000020259conf4,-5.6,13.365,11.691
6w4hpdbqt_ZINC000000020259conf4,-5.5,36.481,35.496
6w4hpdbqt_ZINC000000020259conf4,-5.4,13.365,11.736
6w4hpdbqt_ZINC000000020259conf4,-5.3,11.369,9.641
6w4hpdbqt_ZINC000000020259conf4,-5.3,10.531,8.563
6w4hpdbqt_ZINC000000020259conf4,-5.3,31.09,28.893
6w4hpdbqt_ZINC000000020259conf4,-5.1,31.223,29.916
6w4hpdbqt_ZINC000000020259conf5,-5.9,0.0,0.0
6w4hpdbqt_ZINC000000020259conf5,-5.9,37.088,36.669
6w4hpdbqt_ZINC000000020259conf5,-5.8,13.084,12.083
6w4hpdbqt_ZINC000000020259conf5,-5.7,35.843,35.078
6w4hpdbqt_ZINC000000020259conf5,-5.6,13.088,12.16
6w4hpdbqt_ZINC000000020259conf5,-5.5,36.399,35.556
6w4hpdbqt_ZINC000000020259conf5,-5.4,9.704,8.384
6w4hpdbqt_ZINC000000020259conf5,-5.3,30.385,28.275
6w4hpdbqt_ZINC000000020259conf5,-5.3,1.933,1.432
6w4hpdbqt_ZINC000000020259conf6,-5.9,0.0,0.0
6w4hpdbqt_ZINC000000020259conf6,-5.7,35.863,35.104
6w4hpdbqt_ZINC000000020259conf6,-5.7,37.002,36.546
6w4hpdbqt_ZINC000000020259conf6,-5.4,36.563,35.673
6w4hpdbqt_ZINC000000020259conf6,-5.4,3.086,2.227
6w4hpdbqt_ZINC000000020259conf6,-5.3,10.5,9.555
6w4hpdbqt_ZINC000000020259conf6,-5.3,30.505,29.118
6w4hpdbqt_ZINC000000020259conf6,-5.3,30.401,28.257
6w4hpdbqt_ZINC000000020259conf6,-5.1,4.064,2.817
6w4hpdbqt_ZINC000000020259conf7,-5.9,0.0,0.0
6w4hpdbqt_ZINC000000020259conf7,-5.9,1.592,1.174
6w4hpdbqt_ZINC000000020259conf7,-5.8,37.1,36.675
6w4hpdbqt_ZINC000000020259conf7,-5.7,35.868,35.109
6w4hpdbqt_ZINC000000020259conf7,-5.6,12.993,11.954
6w4hpdbqt_ZINC000000020259conf7,-5.5,36.372,35.528
6w4hpdbqt_ZINC000000020259conf7,-5.5,16.65,14.983
6w4hpdbqt_ZINC000000020259conf7,-5.3,10.532,9.566
6w4hpdbqt_ZINC000000020259conf7,-5.2,4.743,2.455
6w4hpdbqt_ZINC000000020259conf8,-6.0,0.0,0.0
6w4hpdbqt_ZINC000000020259conf8,-5.9,13.21,12.097
6w4hpdbqt_ZINC000000020259conf8,-5.9,12.917,11.893
6w4hpdbqt_ZINC000000020259conf8,-5.7,35.484,34.413
6w4hpdbqt_ZINC000000020259conf8,-5.5,12.331,11.684
6w4hpdbqt_ZINC000000020259conf8,-5.4,36.496,35.312
6w4hpdbqt_ZINC000000020259conf8,-5.3,13.694,12.657
6w4hpdbqt_ZINC000000020259conf8,-5.3,14.056,13.149
6w4hpdbqt_ZINC000000020259conf8,-5.3,40.242,38.596
6w4hpdbqt_ZINC000000057001conf1,-5.1,0.0,0.0
6w4hpdbqt_ZINC000000057001conf1,-5.1,31.352,29.943
6w4hpdbqt_ZINC000000057001conf1,-5.0,33.419,31.643
6w4hpdbqt_ZINC000000057001conf1,-5.0,30.943,29.537
6w4hpdbqt_ZINC000000057001conf1,-5.0,31.021,29.522
6w4hpdbqt_ZINC000000057001conf1,-4.9,28.756,27.41
6w4hpdbqt_ZINC000000057001conf1,-4.9,30.337,28.959
6w4hpdbqt_ZINC000000057001conf1,-4.7,32.741,30.908
6w4hpdbqt_ZINC000000057001conf1,-4.7,32.222,31.214
6w4hpdbqt_ZINC000000057001conf2,-5.3,0.0,0.0
6w4hpdbqt_ZINC000000057001conf2,-5.1,13.434,11.372
