Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6w4hpdbqt_Arformoterolconf3,-7.1,2.842,1.932
6w4hpdbqt_Arformoterolconf3,-6.6,5.216,2.49
6w4hpdbqt_Arformoterolconf3,-6.6,33.583,31.076
6w4hpdbqt_Arformoterolconf3,-6.5,32.143,29.565
6w4hpdbqt_Arformoterolconf4,-8.2,0.0,0.0
6w4hpdbqt_Arformoterolconf4,-7.8,4.363,2.436
6w4hpdbqt_Arformoterolconf4,-7.5,13.738,11.33
6w4hpdbqt_Arformoterolconf4,-7.4,14.091,11.904
6w4hpdbqt_Arformoterolconf4,-7.4,4.69,2.072
6w4hpdbqt_Arformoterolconf4,-7.2,32.761,29.657
6w4hpdbqt_Arformoterolconf4,-7.1,13.375,10.746
6w4hpdbqt_Arformoterolconf4,-7.1,13.855,11.607
6w4hpdbqt_Arformoterolconf4,-6.9,13.947,11.248
6w4hpdbqt_Arformoterolconf5,-8.2,0.0,0.0
6w4hpdbqt_Arformoterolconf5,-7.8,13.696,12.027
6w4hpdbqt_Arformoterolconf5,-7.8,4.5,2.406
6w4hpdbqt_Arformoterolconf5,-7.7,13.822,11.332
6w4hpdbqt_Arformoterolconf5,-7.5,1.872,1.389
6w4hpdbqt_Arformoterolconf5,-7.3,13.873,11.352
6w4hpdbqt_Arformoterolconf5,-7.2,6.129,2.696
6w4hpdbqt_Arformoterolconf5,-7.2,32.869,29.788
6w4hpdbqt_Arformoterolconf5,-7.2,37.595,35.953
6w4hpdbqt_Arformoterolconf6,-7.9,0.0,0.0
6w4hpdbqt_Arformoterolconf6,-7.6,4.685,1.98
6w4hpdbqt_Arformoterolconf6,-7.6,4.423,2.298
6w4hpdbqt_Arformoterolconf6,-7.1,2.302,1.138
6w4hpdbqt_Arformoterolconf6,-7.0,14.095,11.926
6w4hpdbqt_Arformoterolconf6,-7.0,4.704,2.427
6w4hpdbqt_Arformoterolconf6,-6.9,13.812,11.266
6w4hpdbqt_Arformoterolconf6,-6.9,2.126,1.414
6w4hpdbqt_Arformoterolconf6,-6.8,37.484,35.583
6w4hpdbqt_Arformoterolconf7,-8.0,0.0,0.0
6w4hpdbqt_Arformoterolconf7,-7.5,4.35,2.392
6w4hpdbqt_Arformoterolconf7,-7.2,37.325,35.674
6w4hpdbqt_Arformoterolconf7,-7.1,13.974,11.433
6w4hpdbqt_Arformoterolconf7,-7.1,4.437,2.44
6w4hpdbqt_Arformoterolconf7,-7.1,4.885,2.647
6w4hpdbqt_Arformoterolconf7,-7.0,13.878,10.993
6w4hpdbqt_Arformoterolconf7,-6.9,5.805,2.43
6w4hpdbqt_Arformoterolconf7,-6.9,5.652,2.403
6w4hpdbqt_Arformoterolconf8,-8.1,0.0,0.0
6w4hpdbqt_Arformoterolconf8,-8.1,4.067,2.282
6w4hpdbqt_Arformoterolconf8,-7.6,4.421,2.507
6w4hpdbqt_Arformoterolconf8,-7.5,37.181,35.623
6w4hpdbqt_Arformoterolconf8,-7.5,5.884,2.29
6w4hpdbqt_Arformoterolconf8,-7.4,2.074,1.658
6w4hpdbqt_Arformoterolconf8,-7.4,2.096,1.287
6w4hpdbqt_Arformoterolconf8,-7.3,3.235,2.075
6w4hpdbqt_Arformoterolconf8,-7.3,37.626,35.554
6w4hpdbqt_Arformoterolconf9,-7.7,0.0,0.0
6w4hpdbqt_Arformoterolconf9,-7.2,15.4,12.384
6w4hpdbqt_Arformoterolconf9,-7.2,4.851,2.524
6w4hpdbqt_Arformoterolconf9,-7.1,37.107,35.637
6w4hpdbqt_Arformoterolconf9,-7.1,2.797,1.736
6w4hpdbqt_Arformoterolconf9,-7.1,5.616,2.443
6w4hpdbqt_Arformoterolconf9,-6.8,14.684,11.892
6w4hpdbqt_Arformoterolconf9,-6.8,32.801,28.985
6w4hpdbqt_Arformoterolconf9,-6.7,5.791,2.412
6w4hpdbqt_Atenololconf1,-6.6,0.0,0.0
6w4hpdbqt_Atenololconf1,-6.4,5.849,4.81
6w4hpdbqt_Atenololconf1,-6.4,5.977,4.479
6w4hpdbqt_Atenololconf1,-6.3,6.387,5.054
6w4hpdbqt_Atenololconf1,-6.3,7.72,5.859
6w4hpdbqt_Atenololconf1,-6.1,6.678,5.164
6w4hpdbqt_Atenololconf1,-5.9,6.087,4.331
6w4hpdbqt_Atenololconf1,-5.9,11.722,9.374
6w4hpdbqt_Atenololconf1,-5.8,6.421,5.284
6w4hpdbqt_Atenololconf10,-6.6,0.0,0.0
6w4hpdbqt_Atenololconf10,-6.6,6.329,3.88
6w4hpdbqt_Atenololconf10,-6.5,2.994,2.368
6w4hpdbqt_Atenololconf10,-6.5,15.255,12.216
6w4hpdbqt_Atenololconf10,-6.4,14.196,12.843
6w4hpdbqt_Atenololconf10,-6.2,30.683,28.241
6w4hpdbqt_Atenololconf10,-6.2,3.06,2.372
6w4hpdbqt_Atenololconf10,-6.1,14.222,12.237
6w4hpdbqt_Atenololconf10,-6.1,37.08,35.672
6w4hpdbqt_Atenololconf11,-6.6,0.0,0.0
6w4hpdbqt_Atenololconf11,-6.5,3.09,1.782
6w4hpdbqt_Atenololconf11,-6.3,14.359,12.729
6w4hpdbqt_Atenololconf11,-6.3,14.946,12.584
6w4hpdbqt_Atenololconf11,-6.2,6.858,5.25
6w4hpdbqt_Atenololconf11,-6.1,14.1,12.235
6w4hpdbqt_Atenololconf11,-6.1,13.192,12.029
6w4hpdbqt_Atenololconf11,-5.9,6.931,2.384
6w4hpdbqt_Atenololconf11,-5.9,14.459,12.919
6w4hpdbqt_Atenololconf12,-6.8,0.0,0.0
6w4hpdbqt_Atenololconf12,-6.6,8.155,5.438
6w4hpdbqt_Atenololconf12,-6.6,7.173,5.435
6w4hpdbqt_Atenololconf12,-6.5,7.812,5.569
6w4hpdbqt_Atenololconf12,-6.5,7.55,5.362
6w4hpdbqt_Atenololconf12,-6.4,6.077,4.231
6w4hpdbqt_Atenololconf12,-6.2,19.096,16.604
6w4hpdbqt_Atenololconf12,-6.1,38.682,37.003
6w4hpdbqt_Atenololconf12,-6.1,7.706,5.552
6w4hpdbqt_Atenololconf13,-6.6,0.0,0.0
6w4hpdbqt_Atenololconf13,-6.4,3.263,1.801
6w4hpdbqt_Atenololconf13,-6.3,7.515,5.141
6w4hpdbqt_Atenololconf13,-6.3,2.793,1.45
6w4hpdbqt_Atenololconf13,-6.2,6.473,2.426
6w4hpdbqt_Atenololconf13,-6.1,3.806,2.837
6w4hpdbqt_Atenololconf13,-6.1,5.3,4.06
6w4hpdbqt_Atenololconf13,-6.1,22.577,17.83
6w4hpdbqt_Atenololconf13,-6.0,13.783,11.593
6w4hpdbqt_Atenololconf14,-6.7,0.0,0.0
6w4hpdbqt_Atenololconf14,-6.7,14.178,12.178
6w4hpdbqt_Atenololconf14,-6.6,8.319,5.225
6w4hpdbqt_Atenololconf14,-6.5,1.832,1.112
6w4hpdbqt_Atenololconf14,-6.4,7.977,5.016
6w4hpdbqt_Atenololconf14,-6.2,14.062,12.077
6w4hpdbqt_Atenololconf14,-6.2,31.691,28.966
6w4hpdbqt_Atenololconf14,-6.1,32.3,30.168
6w4hpdbqt_Atenololconf14,-6.1,3.317,1.875
6w4hpdbqt_Atenololconf15,-6.9,0.0,0.0
6w4hpdbqt_Atenololconf15,-6.5,3.332,2.072
6w4hpdbqt_Atenololconf15,-6.4,6.576,2.092
6w4hpdbqt_Atenololconf15,-6.3,13.526,12.272
6w4hpdbqt_Atenololconf15,-6.3,6.43,5.094
6w4hpdbqt_Atenololconf15,-6.2,2.746,1.644
6w4hpdbqt_Atenololconf15,-6.2,15.018,12.396
6w4hpdbqt_Atenololconf15,-6.1,13.429,10.315
6w4hpdbqt_Atenololconf15,-6.1,3.248,2.398
6w4hpdbqt_Atenololconf16,-6.6,0.0,0.0
6w4hpdbqt_Atenololconf16,-6.6,3.639,2.997
6w4hpdbqt_Atenololconf16,-6.5,6.134,4.062
6w4hpdbqt_Atenololconf16,-6.5,3.199,2.253
6w4hpdbqt_Atenololconf16,-6.3,12.354,10.796
6w4hpdbqt_Atenololconf16,-6.1,6.471,3.923
6w4hpdbqt_Atenololconf16,-6.0,3.844,2.932
6w4hpdbqt_Atenololconf16,-6.0,7.101,5.508
6w4hpdbqt_Atenololconf16,-5.9,6.293,2.563
6w4hpdbqt_Atenololconf17,-6.6,0.0,0.0
6w4hpdbqt_Atenololconf17,-6.5,7.027,5.199
6w4hpdbqt_Atenololconf17,-6.4,5.818,4.278
6w4hpdbqt_Atenololconf17,-6.2,6.166,5.003
6w4hpdbqt_Atenololconf17,-6.1,6.948,5.377
6w4hpdbqt_Atenololconf17,-6.1,11.763,9.587
6w4hpdbqt_Atenololconf17,-6.0,14.592,10.529
6w4hpdbqt_Atenololconf17,-6.0,7.733,5.354
6w4hpdbqt_Atenololconf17,-6.0,14.728,10.539
6w4hpdbqt_Atenololconf18,-6.6,0.0,0.0
6w4hpdbqt_Atenololconf18,-6.3,3.191,2.089
6w4hpdbqt_Atenololconf18,-6.2,6.18,4.58
6w4hpdbqt_Atenololconf18,-6.1,15.308,12.386
6w4hpdbqt_Atenololconf18,-6.0,3.397,2.285
6w4hpdbqt_Atenololconf18,-6.0,2.286,1.455
6w4hpdbqt_Atenololconf18,-6.0,20.479,16.345
6w4hpdbqt_Atenololconf18,-5.9,30.816,28.171
6w4hpdbqt_Atenololconf18,-5.8,13.777,11.867
6w4hpdbqt_Atenololconf19,-6.6,0.0,0.0
6w4hpdbqt_Atenololconf19,-6.4,7.301,5.26
6w4hpdbqt_Atenololconf19,-6.4,3.102,1.719
6w4hpdbqt_Atenololconf19,-6.3,3.638,2.517
6w4hpdbqt_Atenololconf19,-6.2,31.757,28.564
6w4hpdbqt_Atenololconf19,-6.2,13.262,12.459
6w4hpdbqt_Atenololconf19,-6.0,4.15,2.914
6w4hpdbqt_Atenololconf19,-6.0,2.356,1.741
6w4hpdbqt_Atenololconf19,-6.0,37.484,35.853
6w4hpdbqt_Atenololconf2,-6.4,0.0,0.0
6w4hpdbqt_Atenololconf2,-6.4,6.882,2.334
6w4hpdbqt_Atenololconf2,-6.4,6.547,4.869
6w4hpdbqt_Atenololconf2,-6.4,6.137,2.956
6w4hpdbqt_Atenololconf2,-6.4,6.564,2.259
6w4hpdbqt_Atenololconf2,-6.3,6.747,3.039
6w4hpdbqt_Atenololconf2,-6.2,14.638,11.98
6w4hpdbqt_Atenololconf2,-6.2,7.523,2.599
6w4hpdbqt_Atenololconf2,-6.0,15.066,12.252
6w4hpdbqt_Atenololconf20,-6.7,0.0,0.0
6w4hpdbqt_Atenololconf20,-6.6,3.141,1.85
6w4hpdbqt_Atenololconf20,-6.6,4.392,3.297
6w4hpdbqt_Atenololconf20,-6.5,7.046,2.47
6w4hpdbqt_Atenololconf20,-6.4,2.968,2.266
6w4hpdbqt_Atenololconf20,-6.4,7.598,5.301
6w4hpdbqt_Atenololconf20,-6.4,7.56,5.267
6w4hpdbqt_Atenololconf20,-6.1,32.146,29.449
6w4hpdbqt_Atenololconf20,-5.9,4.119,2.879
6w4hpdbqt_Atenololconf3,-7.1,0.0,0.0
6w4hpdbqt_Atenololconf3,-6.6,15.175,12.675
6w4hpdbqt_Atenololconf3,-6.5,38.278,36.831
6w4hpdbqt_Atenololconf3,-6.5,14.3,10.088
6w4hpdbqt_Atenololconf3,-6.4,6.795,5.219
6w4hpdbqt_Atenololconf3,-6.4,8.033,5.023
6w4hpdbqt_Atenololconf3,-6.3,6.129,4.029
6w4hpdbqt_Atenololconf3,-6.3,2.202,1.73
6w4hpdbqt_Atenololconf3,-6.3,8.217,5.36
6w4hpdbqt_Atenololconf4,-6.2,0.0,0.0
6w4hpdbqt_Atenololconf4,-6.2,14.54,12.309
6w4hpdbqt_Atenololconf4,-6.1,15.516,12.989
6w4hpdbqt_Atenololconf4,-6.1,15.222,12.049
6w4hpdbqt_Atenololconf4,-6.1,14.245,12.079
6w4hpdbqt_Atenololconf4,-6.0,14.212,10.384
6w4hpdbqt_Atenololconf4,-5.7,14.96,12.491
6w4hpdbqt_Atenololconf4,-5.6,15.218,12.753
6w4hpdbqt_Atenololconf4,-5.6,37.625,35.83
6w4hpdbqt_Atenololconf5,-6.6,0.0,0.0
6w4hpdbqt_Atenololconf5,-6.6,7.252,5.097
6w4hpdbqt_Atenololconf5,-6.4,2.87,1.687
6w4hpdbqt_Atenololconf5,-6.4,2.664,1.78
6w4hpdbqt_Atenololconf5,-6.4,2.031,1.324
6w4hpdbqt_Atenololconf5,-6.3,13.604,11.87
6w4hpdbqt_Atenololconf5,-6.2,2.676,2.11
6w4hpdbqt_Atenololconf5,-6.2,16.272,14.049
6w4hpdbqt_Atenololconf5,-6.1,4.814,3.377
6w4hpdbqt_Atenololconf6,-6.7,0.0,0.0
6w4hpdbqt_Atenololconf6,-6.7,7.141,5.446
6w4hpdbqt_Atenololconf6,-6.5,3.332,2.04
6w4hpdbqt_Atenololconf6,-6.5,6.673,4.608
6w4hpdbqt_Atenololconf6,-6.4,6.702,5.25
6w4hpdbqt_Atenololconf6,-6.3,2.36,1.867
6w4hpdbqt_Atenololconf6,-6.1,7.75,5.45
6w4hpdbqt_Atenololconf6,-6.1,10.215,7.763
6w4hpdbqt_Atenololconf6,-6.0,15.986,14.009
6w4hpdbqt_Atenololconf7,-6.6,0.0,0.0
6w4hpdbqt_Atenololconf7,-6.4,7.319,5.136
6w4hpdbqt_Atenololconf7,-6.4,2.812,1.723
6w4hpdbqt_Atenololconf7,-6.2,15.111,12.52
6w4hpdbqt_Atenololconf7,-6.1,3.877,2.781
6w4hpdbqt_Atenololconf7,-6.1,15.517,13.076
6w4hpdbqt_Atenololconf7,-6.0,13.413,12.519
6w4hpdbqt_Atenololconf7,-6.0,4.246,3.363
6w4hpdbqt_Atenololconf7,-6.0,13.859,12.26
6w4hpdbqt_Atenololconf8,-6.7,0.0,0.0
6w4hpdbqt_Atenololconf8,-6.7,16.33,13.633
6w4hpdbqt_Atenololconf8,-6.4,6.615,2.882
6w4hpdbqt_Atenololconf8,-6.3,3.153,2.089
6w4hpdbqt_Atenololconf8,-6.2,30.831,28.262
6w4hpdbqt_Atenololconf8,-6.1,14.541,12.038
6w4hpdbqt_Atenololconf8,-6.1,20.094,15.888
6w4hpdbqt_Atenololconf8,-6.1,15.523,12.378
6w4hpdbqt_Atenololconf8,-5.9,12.522,10.197
6w4hpdbqt_Atenololconf9,-6.8,0.0,0.0
6w4hpdbqt_Atenololconf9,-6.5,13.957,10.359
6w4hpdbqt_Atenololconf9,-6.4,6.748,4.612
6w4hpdbqt_Atenololconf9,-6.4,6.674,4.835
6w4hpdbqt_Atenololconf9,-6.4,6.548,4.231
6w4hpdbqt_Atenololconf9,-6.2,15.36,10.388
6w4hpdbqt_Atenololconf9,-6.1,6.931,2.32
6w4hpdbqt_Atenololconf9,-6.1,6.269,4.932
6w4hpdbqt_Atenololconf9,-6.1,9.498,6.27
6w4hpdbqt_Axitinibconf1,-9.8,0.0,0.0
6w4hpdbqt_Axitinibconf1,-9.5,2.563,1.727
6w4hpdbqt_Axitinibconf1,-8.9,3.292,2.607
6w4hpdbqt_Axitinibconf1,-8.7,3.498,2.57
6w4hpdbqt_Axitinibconf1,-8.5,10.706,7.726
6w4hpdbqt_Axitinibconf1,-8.3,10.735,7.987
6w4hpdbqt_Axitinibconf1,-8.3,17.244,12.038
6w4hpdbqt_Axitinibconf1,-8.3,11.201,8.781
6w4hpdbqt_Axitinibconf1,-8.2,12.601,8.971
6w4hpdbqt_Axitinibconf2,-8.5,0.0,0.0
6w4hpdbqt_Axitinibconf2,-8.4,26.315,23.826
6w4hpdbqt_Axitinibconf2,-8.4,9.785,3.843
6w4hpdbqt_Axitinibconf2,-8.3,9.959,3.621
6w4hpdbqt_Axitinibconf2,-8.1,12.532,9.804
6w4hpdbqt_Axitinibconf2,-8.1,12.362,8.023
6w4hpdbqt_Axitinibconf2,-8.1,4.54,3.501
6w4hpdbqt_Axitinibconf2,-7.9,13.199,9.628
6w4hpdbqt_Axitinibconf2,-7.6,13.742,10.3
6w4hpdbqt_Axitinibconf3,-9.0,0.0,0.0
6w4hpdbqt_Axitinibconf3,-8.8,9.306,3.613
6w4hpdbqt_Axitinibconf3,-8.8,9.459,3.813
6w4hpdbqt_Axitinibconf3,-8.8,11.453,7.197
6w4hpdbqt_Axitinibconf3,-8.7,2.781,1.888
6w4hpdbqt_Axitinibconf3,-8.6,9.46,5.82
6w4hpdbqt_Axitinibconf3,-8.4,13.658,9.683
6w4hpdbqt_Axitinibconf3,-8.4,15.944,12.488
6w4hpdbqt_Axitinibconf3,-8.3,25.55,22.877
6w4hpdbqt_Axitinibconf4,-9.6,0.0,0.0
6w4hpdbqt_Axitinibconf4,-9.5,3.55,2.623
6w4hpdbqt_Axitinibconf4,-8.7,11.36,8.548
6w4hpdbqt_Axitinibconf4,-8.4,11.293,9.292
6w4hpdbqt_Axitinibconf4,-8.4,16.765,11.891
6w4hpdbqt_Axitinibconf4,-8.4,11.065,8.455
6w4hpdbqt_Axitinibconf4,-8.3,12.864,9.586
6w4hpdbqt_Axitinibconf4,-8.2,31.246,27.157
6w4hpdbqt_Axitinibconf4,-8.2,11.335,8.369
6w4hpdbqt_Axitinibconf5,-9.5,0.0,0.0
6w4hpdbqt_Axitinibconf5,-9.2,2.692,1.809
6w4hpdbqt_Axitinibconf5,-8.9,2.711,1.856
6w4hpdbqt_Axitinibconf5,-8.7,10.626,7.687
6w4hpdbqt_Axitinibconf5,-8.5,30.986,27.776
6w4hpdbqt_Axitinibconf5,-8.4,10.995,8.808
6w4hpdbqt_Axitinibconf5,-8.3,17.006,12.159
6w4hpdbqt_Axitinibconf5,-8.2,12.563,8.873
6w4hpdbqt_Axitinibconf5,-8.1,10.579,7.784
6w4hpdbqt_Axitinibconf6,-9.0,0.0,0.0
6w4hpdbqt_Axitinibconf6,-8.7,11.488,7.452
6w4hpdbqt_Axitinibconf6,-8.6,9.411,3.725
6w4hpdbqt_Axitinibconf6,-8.6,2.612,1.972
6w4hpdbqt_Axitinibconf6,-8.4,2.844,1.925
6w4hpdbqt_Axitinibconf6,-8.3,14.019,11.51
6w4hpdbqt_Axitinibconf6,-8.3,9.421,3.661
6w4hpdbqt_Axitinibconf6,-8.2,9.754,5.923
6w4hpdbqt_Axitinibconf6,-8.2,15.739,12.631
6w4hpdbqt_Axitinibconf7,-9.0,0.0,0.0
6w4hpdbqt_Axitinibconf7,-8.7,9.328,3.724
6w4hpdbqt_Axitinibconf7,-8.6,11.518,6.781
6w4hpdbqt_Axitinibconf7,-8.5,33.357,29.252
6w4hpdbqt_Axitinibconf7,-8.4,11.973,9.498
6w4hpdbqt_Axitinibconf7,-8.4,2.912,1.942
6w4hpdbqt_Axitinibconf7,-8.4,5.858,3.624
6w4hpdbqt_Axitinibconf7,-8.4,9.734,5.994
6w4hpdbqt_Axitinibconf7,-8.4,9.596,3.763
6w4hpdbqt_Axitinibconf8,-9.1,0.0,0.0
6w4hpdbqt_Axitinibconf8,-8.8,2.689,2.04
6w4hpdbqt_Axitinibconf8,-8.8,9.46,3.755
6w4hpdbqt_Axitinibconf8,-8.7,11.383,6.621
6w4hpdbqt_Axitinibconf8,-8.5,6.769,4.636
6w4hpdbqt_Axitinibconf8,-8.5,9.389,3.601
6w4hpdbqt_Axitinibconf8,-8.4,9.601,5.899
6w4hpdbqt_Axitinibconf8,-8.4,13.94,11.44
6w4hpdbqt_Axitinibconf8,-8.4,33.536,29.397
6w4hpdbqt_Belinostatconf1,-8.7,0.0,0.0
6w4hpdbqt_Belinostatconf1,-8.2,13.778,11.93
6w4hpdbqt_Belinostatconf1,-7.9,14.487,12.725
6w4hpdbqt_Belinostatconf1,-7.7,9.103,5.968
6w4hpdbqt_Belinostatconf1,-7.7,14.618,12.518
6w4hpdbqt_Belinostatconf1,-7.6,8.198,5.791
6w4hpdbqt_Belinostatconf1,-7.6,30.2,27.585
6w4hpdbqt_Belinostatconf1,-7.6,15.597,13.746
6w4hpdbqt_Belinostatconf1,-7.5,3.802,2.505
6w4hpdbqt_Belinostatconf10,-8.7,0.0,0.0
6w4hpdbqt_Belinostatconf10,-8.1,14.232,12.449
6w4hpdbqt_Belinostatconf10,-7.8,13.481,11.958
6w4hpdbqt_Belinostatconf10,-7.6,25.884,24.411
6w4hpdbqt_Belinostatconf10,-7.6,3.78,2.471
6w4hpdbqt_Belinostatconf10,-7.6,7.393,3.852
6w4hpdbqt_Belinostatconf10,-7.6,2.1,1.499
6w4hpdbqt_Belinostatconf10,-7.5,15.856,13.685
6w4hpdbqt_Belinostatconf10,-7.5,7.356,6.584
6w4hpdbqt_Belinostatconf11,-8.6,0.0,0.0
6w4hpdbqt_Belinostatconf11,-7.9,7.647,4.2
6w4hpdbqt_Belinostatconf11,-7.8,13.435,11.263
6w4hpdbqt_Belinostatconf11,-7.8,14.632,12.848
6w4hpdbqt_Belinostatconf11,-7.8,14.602,12.474
6w4hpdbqt_Belinostatconf11,-7.8,15.418,13.614
6w4hpdbqt_Belinostatconf11,-7.6,3.787,2.584
6w4hpdbqt_Belinostatconf11,-7.6,30.185,27.589
6w4hpdbqt_Belinostatconf11,-7.6,9.062,6.683
6w4hpdbqt_Belinostatconf12,-8.6,0.0,0.0
6w4hpdbqt_Belinostatconf12,-8.4,14.88,12.944
6w4hpdbqt_Belinostatconf12,-8.0,13.641,11.95
6w4hpdbqt_Belinostatconf12,-7.9,14.679,12.432
6w4hpdbqt_Belinostatconf12,-7.7,3.78,2.495
6w4hpdbqt_Belinostatconf12,-7.7,30.169,27.563
6w4hpdbqt_Belinostatconf12,-7.6,15.713,13.719
6w4hpdbqt_Belinostatconf12,-7.4,14.849,12.336
6w4hpdbqt_Belinostatconf12,-7.4,12.813,10.918
6w4hpdbqt_Belinostatconf13,-8.4,0.0,0.0
6w4hpdbqt_Belinostatconf13,-8.1,14.771,13.018
6w4hpdbqt_Belinostatconf13,-7.8,14.496,12.237
6w4hpdbqt_Belinostatconf13,-7.7,14.971,12.917
6w4hpdbqt_Belinostatconf13,-7.7,7.605,3.993
6w4hpdbqt_Belinostatconf13,-7.6,3.809,2.603
6w4hpdbqt_Belinostatconf13,-7.5,25.679,24.324
6w4hpdbqt_Belinostatconf13,-7.5,14.633,12.128
6w4hpdbqt_Belinostatconf13,-7.4,7.038,5.662
6w4hpdbqt_Belinostatconf2,-8.4,0.0,0.0
6w4hpdbqt_Belinostatconf2,-8.0,14.044,11.972
6w4hpdbqt_Belinostatconf2,-7.7,13.587,11.957
6w4hpdbqt_Belinostatconf2,-7.7,15.632,13.554
6w4hpdbqt_Belinostatconf2,-7.7,25.864,24.438
6w4hpdbqt_Belinostatconf2,-7.6,7.479,6.634
6w4hpdbqt_Belinostatconf2,-7.6,15.48,13.055
6w4hpdbqt_Belinostatconf2,-7.5,7.106,5.764
6w4hpdbqt_Belinostatconf2,-7.5,6.582,3.297
6w4hpdbqt_Belinostatconf3,-8.6,0.0,0.0
6w4hpdbqt_Belinostatconf3,-8.1,14.322,12.599
6w4hpdbqt_Belinostatconf3,-7.8,14.606,12.335
6w4hpdbqt_Belinostatconf3,-7.7,14.181,12.237
6w4hpdbqt_Belinostatconf3,-7.7,13.453,11.706
6w4hpdbqt_Belinostatconf3,-7.7,15.902,13.724
6w4hpdbqt_Belinostatconf3,-7.5,13.635,11.831
6w4hpdbqt_Belinostatconf3,-7.2,14.424,12.037
6w4hpdbqt_Belinostatconf3,-7.2,14.713,12.151
6w4hpdbqt_Belinostatconf4,-8.5,0.0,0.0
6w4hpdbqt_Belinostatconf4,-8.2,7.128,4.088
6w4hpdbqt_Belinostatconf4,-8.1,14.524,12.693
6w4hpdbqt_Belinostatconf4,-8.0,13.649,11.774
6w4hpdbqt_Belinostatconf4,-7.7,3.884,2.561
6w4hpdbqt_Belinostatconf4,-7.6,14.2,12.218
6w4hpdbqt_Belinostatconf4,-7.6,6.524,3.539
6w4hpdbqt_Belinostatconf4,-7.5,2.803,2.022
6w4hpdbqt_Belinostatconf4,-7.5,7.715,6.944
6w4hpdbqt_Belinostatconf5,-8.5,0.0,0.0
6w4hpdbqt_Belinostatconf5,-8.1,14.625,12.54
6w4hpdbqt_Belinostatconf5,-8.0,14.433,12.629
6w4hpdbqt_Belinostatconf5,-7.8,17.893,15.289
6w4hpdbqt_Belinostatconf5,-7.8,13.166,10.935
6w4hpdbqt_Belinostatconf5,-7.7,15.577,13.751
6w4hpdbqt_Belinostatconf5,-7.7,7.235,6.443
6w4hpdbqt_Belinostatconf5,-7.6,14.632,12.077
6w4hpdbqt_Belinostatconf5,-7.4,15.767,13.741
6w4hpdbqt_Belinostatconf6,-8.7,0.0,0.0
6w4hpdbqt_Belinostatconf6,-8.3,6.944,4.058
6w4hpdbqt_Belinostatconf6,-8.2,14.599,12.864
6w4hpdbqt_Belinostatconf6,-8.0,7.059,3.082
6w4hpdbqt_Belinostatconf6,-7.9,13.205,11.742
6w4hpdbqt_Belinostatconf6,-7.8,30.206,27.526
6w4hpdbqt_Belinostatconf6,-7.7,15.219,13.155
6w4hpdbqt_Belinostatconf6,-7.7,7.404,6.609
6w4hpdbqt_Belinostatconf6,-7.5,8.333,5.009
6w4hpdbqt_Belinostatconf7,-8.4,0.0,0.0
6w4hpdbqt_Belinostatconf7,-8.3,6.957,3.1
6w4hpdbqt_Belinostatconf7,-8.1,14.396,12.659
6w4hpdbqt_Belinostatconf7,-7.8,17.862,15.031
6w4hpdbqt_Belinostatconf7,-7.8,13.617,12.099
6w4hpdbqt_Belinostatconf7,-7.7,15.032,12.974
6w4hpdbqt_Belinostatconf7,-7.7,7.352,4.156
6w4hpdbqt_Belinostatconf7,-7.6,30.131,27.523
6w4hpdbqt_Belinostatconf7,-7.5,12.932,10.939
6w4hpdbqt_Belinostatconf8,-8.5,0.0,0.0
6w4hpdbqt_Belinostatconf8,-8.2,13.484,11.817
6w4hpdbqt_Belinostatconf8,-8.1,13.149,11.752
6w4hpdbqt_Belinostatconf8,-8.1,14.693,12.918
6w4hpdbqt_Belinostatconf8,-7.6,14.704,12.383
6w4hpdbqt_Belinostatconf8,-7.6,30.39,27.538
6w4hpdbqt_Belinostatconf8,-7.6,3.884,2.582
6w4hpdbqt_Belinostatconf8,-7.5,15.014,12.871
6w4hpdbqt_Belinostatconf8,-7.5,5.252,3.332
6w4hpdbqt_Belinostatconf9,-8.6,0.0,0.0
6w4hpdbqt_Belinostatconf9,-7.9,15.176,13.372
6w4hpdbqt_Belinostatconf9,-7.7,3.685,2.515
6w4hpdbqt_Belinostatconf9,-7.7,30.147,27.553
6w4hpdbqt_Belinostatconf9,-7.6,13.565,11.968
6w4hpdbqt_Belinostatconf9,-7.6,2.355,1.736
6w4hpdbqt_Belinostatconf9,-7.5,7.201,4.181
6w4hpdbqt_Belinostatconf9,-7.5,15.548,13.584
6w4hpdbqt_Belinostatconf9,-7.2,30.634,28.046
6w4hpdbqt_Benorilateconf1,-7.3,0.0,0.0
6w4hpdbqt_Benorilateconf1,-7.3,3.825,2.891
6w4hpdbqt_Benorilateconf1,-7.2,13.582,12.312
6w4hpdbqt_Benorilateconf1,-7.2,42.878,39.941
6w4hpdbqt_Benorilateconf1,-7.2,43.276,40.264
6w4hpdbqt_Benorilateconf1,-7.2,36.999,35.65
6w4hpdbqt_Benorilateconf1,-7.2,16.886,14.1
6w4hpdbqt_Benorilateconf1,-7.1,15.154,13.589
6w4hpdbqt_Benorilateconf1,-6.9,15.827,13.206
6w4hpdbqt_Benorilateconf2,-7.4,0.0,0.0
6w4hpdbqt_Benorilateconf2,-7.1,37.083,35.407
6w4hpdbqt_Benorilateconf2,-7.0,15.092,13.557
6w4hpdbqt_Benorilateconf2,-6.9,15.754,12.973
